"id_cliente","Num. Tienda","Nombre","Calle","Num.","Colonia","Ciudad","Estado","CP","Teléfono","Teléfono","Teléfono","Fax","Formato"
1,384,"Bahía                                                                           ","Av. Cortez y Reforma                                                            ","S/N","Fracc. Bahía                                                                    ","Ensenada                                          ","Baja California               ",22830,"(01646)120.5076     ","(01646)120.5077     ","(01646)120.5079     ","                    ","Supermercado Soriana"
1,385,"Gastelum                                                                        ","C. Gastelum y Sexta ent. 6 y 7                                                  ","S/N","Zona Centro                                                                     ","Ensenada                                          ","Baja California               ",22880,"(01646) 178.3633    ","(01646) 178.2055    ","(01646) 1759.587    ","                    ","Supermercado Soriana"
1,386,"La Primera                                                                      ","Av. Gastelum                                                                    ",172,"Zona Centro                                                                     ","Ensenada                                          ","Baja California               ",22800,"(01646) 178.2644    ","(01646) 175.9586    ","                    ","                    ","Supermercado Soriana"
1,387,"Pipila                                                                          ","Av. Pipila                                                                      ","S/N","Vivienda Popular                                                                ","Ensenada                                          ","Baja California               ",22880,"(01646) 177.2527    ","(01646) 176.2272    ","(01646) 177.3991    ","                    ","Supermercado Soriana"
1,388,"Valle                                                                           ","Esq. Transpeninsular                                                            ","S/N","Valle Dorado                                                                    ","Ensenada                                          ","Baja California               ",22890,"(01646) 176.6193    ","(01646)176.6192     ","(01646) 120.8581    ","                    ","Supermercado Soriana"
1,389,"Soler                                                                           ","Ignacio Altamirano                                                              ",4567,"Fracc. Soler                                                                    ","Tijuana                                           ","Baja California               ",22105,"(01664) 630.4986    ","(01664) 630.5041    ","(01664) 630.5054    ","                    ","Supermercado Soriana"
1,390,"Revolución                                                                      ","Av. Revolución entre Calle 2da. y 3ra.                                          ",,"Zona Centro                                                                     ","Tijuana                                           ","Baja California               ",22000,"(01664) 688.0155    ","(01664) 688.0143    ","(01664) 638.4758    ","                    ","Supermercado Soriana"
1,391,"Gato Bronco                                                                     ","Boulevard Gato Bronco                                                           ",18651,"Fracc. El Lago de la Presa                                                      ","Tijuana                                           ","Baja California               ",22450,"(01664) 660.1453    ","(01664) 660.1130    ","(01664) 625.0335    ","                    ","Supermercado Soriana"
1,392,"Cucapah                                                                         ","Blvd. Cucapah                                                                   ",,"Fracc. Jardín Dorado esq. con Blvd. Florido                                     ","Tijuana                                           ","Baja California               ",22000,"(01664) 103.5055    ","(01664) 103.5057    ","(01664) 901.6107    ","                    ","Supermercado Soriana"
1,393,"Parroquia                                                                       ","Ruta Hidalgo                                                                    ",9411,"Mariano Matamoros Sur                                                           ","Tijuana                                           ","Baja California               ",22500,"(01664) 701.2113    ","(01664) 701.2108    ","(01664) 701.2109    ","                    ","Supermercado Soriana"
1,394,"Encinos                                                                         ","Av. Nuevo León Poniente esq. con Dr. Arturo Guerra                              ",79,"Los Encinos                                                                     ","Tecate                                            ","Baja California               ",21506,"(01665) 654.8356    ","(01665) 654.8357    ","(01665) 654.8358    ","                    ","Supermercado Soriana"
1,395,"Ferias                                                                          ","Ave. de las Ferias                                                              ",,"Fracc. La Herradura (a espaldas de Hipódromo Agua Caliente)                     ","La Mesa                                           ","Baja California               ",22470,"(01664) 681.3109    ","(01664) 681.3958    ","(01664) 681.4862    ","                    ","Supermercado Soriana"
1,396,"Agua Caliente                                                                   ","Boulevar Agua Caliente                                                          ",10506,"Aviación Zona Centro                                                            ","Tijuana                                           ","Baja California               ",22420,"(01664) 624.9930    ","(01664) 682.1755    ","(01664) 624.9928    ","                    ","Supermercado Soriana"
1,397,"Parque Delta                                                                    ","Av. Obrero Mundial                                                              ",320,"Narvarte delg. Benito Juárez                                                    ","Mexico                                            ","Distrito Federal              ",3020,"(0155) 5440.3587    ","(0155) 5440.1185    ","                    ","                    ","Soriana"
1,398,"Acapulco Centro                                                                 ","Cuauhtémoc y J.R. Cabrillo                                                      ","S/N","Fraccionamiento Hornos                                                          ","Acapulco                                          ","Guerrero                      ",39300,"(01744) 486.0251    ","(01744) 486.0843    ","(01744) 486.0191    ","                    ","Mercado Soriana"
1,399,"Acapulco Renacimiento                                                           ","Carretera México-Acapulco Km. 4.5                                               ","S/N","Renacimiento                                                                    ","Acapulco                                          ","Guerrero                      ",39715,"(01744) 441.2232    ","(01744) 441.8507    ","(01744) 441.9093    ","                    ","Mercado Soriana"
1,400,"Tultepec                                                                        ","Av. Hacienda Flor de Canela                                                     ","S/N","Fracc. Hacienda Real de Tultepec esq. calle hacienda                            ","Tultepec                                          ","Edo. de México                ",,"(0155) 2622.3251    ","(0155) 2622.3252    ","(0155) 2622.3255    ","                    ","Mercado Soriana"
1,401,"Plaza 2000                                                                      ","Av. López Portillo  y Tulum                                                     ","Mza 24","Super Manzana 63 Lote 10                                                        ","Cancún                                            ","Quintana Roo                  ",77500,"(01998) 887.3602    ","                    ","                    ","                    ","Mercado Soriana"
1,402,"Abastos Tultitlán                                                               ","Av. Mexiquense                                                                  ","S/N","Casco Providencia Exhacienda Portales                                           ","Tultitlán                                         ","Edo. de México                ",,"(0155) 5867.6814    ","(0155) 5867.6815    ","(0155) 5867.6816    ","                    ","Mercado Soriana"
1,403,"Los Arcos                                                                       ","Vía López Portillo KM. 26.5                                                     ",,"Parque Residencial Coacalco                                                     ","Coacalco                                          ","Edo. de México                ",55700,"(0155) 5865.1827    ","(0155) 5865.2017    ","(0155) 5865.2019    ","                    ","Soriana Express"
1,404,"Pedro Moreno                                                                    ","Zaragoza                                                                        ",1107,"Centro                                                                          ","Coatzacoalco                                      ","Veracruz                      ",96400,"(01921) 214.5713    ","(01921) 214.5719    ","(01921) 214.8422    ","                    ","Mercado Soriana"
1,405,"Romero Rubio                                                                    ","Ave. 16 de Septiembre                                                           ",106,"Cuautitlán Centro                                                               ","Cuautitlán de Romero Rubio                        ","Edo. de México                ",,"(0155) 5872.6735    ","(0155) 5872.5044    ","(0155) 5872.1256    ","                    ","Supermercado Soriana"
1,406,"Cuautitlán                                                                      ","Av. Jiménez Cantú                                                               ","S/N","Corredor Urbano Comercial                                                       ","Cuautitlán Izcalli                                ","Edo. de México                ",54720,"(0155) 5871.5255    ","(0155) 5871.5296    ","(0155) 5871.5847    ","                    ","Soriana"
1,407,"Cuernavaca                                                                      ","Apolo XI No. 2 Base Tranquilidad                                                ",2,"Del Empleado                                                                    ","Cuernavaca                                        ","Morelos                       ",62250,"(01777) 313.5533    ","(01777) 102.1348    ","(01777) 102.1376    ","                    ","Supermercado Soriana"
1,408,"Vicente Guerrero                                                                ","Justo Sierra                                                                    ","S/N","Col. Centro                                                                     ","Minatitlan                                        ","Veracruz                      ",96700,"(01922) 223.0017    ","(01922) 223.0089    ","(01922) 223.5296    ","                    ","Mercado Soriana"
1,409,"Naucalpan                                                                       ","Av. Morelos                                                                     ",8,"San Bartolo                                                                     ","Naucalpan                                         ","Edo. de México                ",53000,"(0155) 5358.0817    ","(0155) 5358.1949    ","(0155) 5358.8008    ","                    ","Supermercado Soriana"
1,410,"Ruiz Cortinez                                                                   ","Blvd. Adolfo Ruiz Cortinez                                                      ","S/N","Fraccionamiento Palmas                                                          ","Poza Rica                                         ","Veracruz                      ",93340,"(01782) 824.4346    ","(01782) 822.0021    ","(01782) 822.9835    ","                    ","Soriana"
1,411,"Viaducto                                                                        ","Av. Revolucion                                                                  ",169,"Tacubaya                                                                        ","Mexico                                            ","Distrito Federal              ",11870,"(0155) 5515.5593    ","(0155) 5515.7282    ","(0155) 5516.5421    ","                    ","Supermercado Soriana"
1,412,"Boulevard Tuxtla                                                                ","Blvd. Belisario Domíguez                                                        ",305,"Xamaipak                                                                        ","Tuxtla Gutiérrez                                  ","Chiapas                       ",29000,"(01961) 602.5319    ","(01961) 602.5321    ","(01961) 602.5322    ","                    ","Supermercado Soriana"
1,413,"Hernán Cortez                                                                   ","Av. Bravo Esq. Hernán Cortez                                                    ","S/N","Centro                                                                          ","Veracruz                                          ","Veracruz                      ",91700,"(01229) 931.2494    ","(01229) 931.2619    ","(01229) 931.7385    ","                    ","Mercado Soriana"
1,414,"Plaza Real                                                                      ","Av. Corregidora Plaza Real                                                      ","S/N","Asa Poniente                                                                    ","Cd. del Carmen                                    ","Campeche                      ",24199,"(01938) 286.0344    ","                    ","                    ","                    ","Supermercado Soriana"
1,415,"Santa Bárbara                                                                   ","Av. Cuauhtémoc Esq. Calle Acozac                                                ",2000,"Santa Bárbara                                                                   ","Ixtapaluca                                        ","Edo. de México                ",562538,"(0155) 5972.0186    ","(0155) 5972.0331    ","(0155) 5972.0353    ","                    ","Mercado Soriana"
1,416,"Nava                                                                            ","Venustiano Carranza con Muzquiz                                                 ",585,"Centro                                                                          ","Nava                                              ","Coahuila                      ",26170,"(01862) 624.5605    ","(01862) 624.5603    ","                    ","                    ","Soriana Express"
1,417,"Villa Verde                                                                     ","Calle 18 Oriente Fracc. Villa Verde                                             ",5605,"Carretera Lib. a Tehuacán                                                       ","Puebla                                            ","Puebla                        ",72300,"(01 222) 236.1529   ","(01 222) 236.0195   ","                    ","                    ","Soriana Express"
1,418,"Consulado                                                                       ","Av. Río Consulado                                                               ",2355,"Simón Bolivar                                                                   ","México                                            ","Distrito Federal              ",14510,"(0155) 5760.8355    ","(0155) 5760.8190    ","(0155) 5760.8336    ","                    ","Soriana"
1,419,"Plaza Cantil                                                                    ","Ave. Aztecas                                                                    ",270,"Los Reyes Coyoacán                                                              ","México                                            ","Distrito Federal              ",4330,"(0155) 5610.7181    ","(0155) 5610.7182    ","(0155) 5610.7183    ","                    ","Soriana"
1,420,"Prados                                                                          ","Magnolias Nte.                                                                  ","S/N","San Pablo de las Salinas                                                        ","Tultitlán                                         ","Edo. de México                ",,"(0155) 5874.5733    ","(0155) 5874.5858    ","(0155) 5874.9595    ","                    ","Mercado Soriana"
1,421,"Abastos Atizapan                                                                ","Carr. a Atizapan                                                                ",3,"Mexico Nuevo                                                                    ","Atizapan                                          ","Edo. de México                ",54500,"(0155) 5822.1712    ","(0155) 5825.4577    ","(0155) 5825.4579    ","                    ","Soriana"
1,422,"Villa Nicolás Romero                                                            ","Lago de Patzcuaro                                                               ",4,"Hidalgo                                                                         ","Villa Nicolás Romero                              ","Edo. de México                ",11520,"(0155) 5823.0070    ","(0155) 5823.0744    ","(0155) 5823.0802    ","                    ","Mercado Soriana"
1,423,"La Viga Recreo                                                                  ","Calzada La Viga                                                                 ",672,"Barrio Zapotla Delgación Iztacalco                                              ","México                                            ","Distrito Federal              ",8610,"(0155) 5696.8112    ","(0155) 5696.8113    ","(0155) 5696.8114    ","                    ","Mercado Soriana"
1,424,"Chalco                                                                          ","Alfredo del Mazo                                                                ",151,"Alfredo Baranda                                                                 ","Valle de Chalco                                   ","Edo. de México                ",56610,"(0155) 5971.8064    ","(0155) 5971.8065    ","(0155) 5971.8066    ","                    ","Mercado Soriana"
1,425,"Santa Lucía                                                                     ","Av. Tamaulipas esq. Privada de Cantera                                          ",1236,"Estado de Hidalgo                                                               ","México                                            ","Distrito Federal              ",1500,"(0155) 5637.2583    ","(0155) 5423.2183    ","(0155) 5423.2583    ","                    ","Mercado Soriana"
1,426,"Peñon                                                                           ","Acalote                                                                         ","S/N","Xochitenco                                                                      ","Chimalhuacan                                      ","Edo. de México                ",56360,"(0155) 5852.1023    ","(0155) 5852.1231    ","(0155) 5853.1683    ","                    ","Mercado Soriana"
1,427,"Gobernadora                                                                     ","Av. Adolfo Lopez Mateos                                                         ","1-A","Las Industrias Tultepec                                                         ","Ecatepec                                          ","Edo. de México                ",55107,"(0155) 5774.2646    ","                    ","                    ","                    ","Mercado Soriana"
1,428,"Transístmica                                                                    ","Av. Juan Osorio López                                                           ","S/N","Héroes de Nacozari                                                              ","Coatzacoalcos                                     ","Veracruz                      ",96599,"(01921) 217.3506    ","(01921) 217.3507    ","(01921) 217.3508    ","                    ","Mercado Soriana"
1,429,"Pachuca                                                                         ","Blvd. Luis Donaldo Colosio                                                      ","Km 7.7","Fraccionamiento Colinas de Plata                                                ","Pachuca                                           ","Hidalgo                       ",42080,"(01771) 791.2529    ","(01771) 791.2014    ","                    ","                    ","Mercado Soriana"
1,430,"Salvatierra                                                                     ","Blvd.  Juan Jesús Posadas Ocampo y Prol. Juárez                                 ",300,"Centro                                                                          ","Salvatierra                                       ","Guanajuato                    ",38900,"(01466) 663.2497    ","(01466) 663.2662    ","                    ","                    ","Soriana Express"
1,431,"Mérida Centro                                                                   ","Calle 56                                                                        ",514,"Centro                                                                          ","Mérida                                            ","Yucatán                       ",97000,"(01999) 923.6344    ","(01999) 927.5635    ","                    ","                    ","Supermercado Soriana"
1,432,"Buena Vista                                                                     ","Calle 60 Norte                                                                  ",30,"Buenvista                                                                       ","Mérida                                            ","Yucatán                       ",97200,"(01999) 927.5635    ","(01999) 926.3860    ","                    ","                    ","Supermercado Soriana"
1,433,"Plaza Oriente                                                                   ","Calle 65                                                                        ","197-A","Sarmiento                                                                       ","Mérida                                            ","Yucatán                       ",97167,"(01999) 983.0379    ","(01999) 983.0273    ","                    ","                    ","Supermercado Soriana"
1,434,"Fiesta Mérida                                                                   ","Calle 6 Depto. B                                                                ",400,"Díaz Ordaz                                                                      ","Mérida                                            ","Yucatán                       ",97130,"(01999) 943.2254    ","(01999) 943.2208    ","                    ","                    ","Supermercado Soriana"
1,435,"Plaza Dorada                                                                    ","Calle 50 Depto. B                                                               ",143,"Fracc. Hidalgo                                                                  ","Mérida                                            ","Yucatán                       ",97220,"(01999) 987.1348    ","(01999) 987.1391    ","                    ","                    ","Supermercado Soriana"
1,436,"Campeche                                                                        ","Ave. Agustín Melgar Depto.                                                      ",68,"Bosques de Campeche                                                             ","Campeche                                          ","Campeche                      ",24030,"01 (981) 811.2597   ","                    ","                    ","                    ","Supermercado Soriana"
1,437,"Villa Palmira                                                                   ","Calle 95  N x 62                                                                ",502,"Delio Moreno Cantón                                                             ","Mérida                                            ","Yucatán                       ",97268,"(01999) 928.3824    ","(01999) 928.3753    ","                    ","                    ","Supermercado Soriana"
1,438,"Valladolid                                                                      ","Calle 39                                                                        ","229 B","Centro Comercial Bazar Oriente                                                  ","Valladolid                                        ","Yucatán                       ",97780,"(01985) 856.2325    ","(01985) 856.2830    ","                    ","                    ","Soriana Express"
1,439,"Avenida 39                                                                      ","Calle 39 por 20 y 22 Centro                                                     ",12,"                                                                                ","Ciudad del Carmen                                 ","Campeche                      ",24100,"(01938) 382.6061    ","                    ","                    ","                    ","Supermercado Soriana"
1,440,"Granada                                                                         ","Blvd. Adolfo López Mateos                                                       ","S/N","Fraccionamiento Santo Domingo                                                   ","Comacalco                                         ","Tabasco                       ",86340,"(01933) 334.1908    ","                    ","                    ","                    ","Soriana Express"
1,441,"Villahermosa                                                                    ","Francisco I. Madero                                                             ","S/N","Centro                                                                          ","Villahermosa                                      ","Tabasco                       ",86000,"(01993) 312.1006    ","                    ","                    ","                    ","Supermercado Soriana"
1,442,"Cozumel                                                                         ","Av. Pedro Joaquín Coldwell                                                      ","S/N","10 de Abril                                                                     ","Cozumel                                           ","Quintana Roo                  ",77600,"(01987) 872.2116    ","                    ","                    ","                    ","Supermercado Soriana"
1,443,"Playa del Carmen                                                                ","Av. Andres Quintana Roo                                                         ","S/N","Col Zazil-Ha                                                                    ","Playa del Carmen                                  ","Quintana Roo                  ",,"(01984) 843.0620    ","                    ","                    ","                    ","Supermercado Soriana"
1,444,"Avenida 128                                                                     ","Predio 810 de la calle 43                                                       ","S/N","Xoclan Santos                                                                   ","Mérida                                            ","Yucatán                       ",97246,"(01999) 167.2546    ","(01999) 167.2547    ","(01999) 167.2548    ","(01999) 167.2547    ","Soriana"
1,445,"Pino Suárez                                                                     ","Valentín Gómez Farías                                                           ",22,"San Juan del Río                                                                ","Querétaro                                         ","Queretaro                     ",76800,"(01427) 272.4815    ","(01427) 272.4959    ","                    ","                    ","Soriana Express"
1,446,"Irapuato                                                                        ","Blvd. San Roque                                                                 ","S/N","Fraccionamiento San Roque                                                       ","Irapuato                                          ","Guanajuato                    ",36580,"(01462) 626.3095    ","(01462) 626.3573    ","(01462) 627.7915    ","                    ","Soriana Express"
1,447,"Tláhuac                                                                         ","Av. Tláhuac                                                                     ",390,"Valle de las Luces                                                              ","Delegación Iztapalapa                             ","Distrito Federal              ",9840,"(0155) 5646.1150    ","(0155) 5646.8723    ","                    ","                    ","Mercado Soriana"
1,448,"Macultepec                                                                      ","Agapito de Jesús y Carr. Federal Frontera                                       ",,"Villa Macultepec                                                                ","Macultepec                                        ","Tabasco                       ",,"(01993) 158.4793    ","                    ","                    ","                    ","Soriana Express"
1,449,"Castaños                                                                        ","Blvd. Hidalgo y Calle Mazatlán                                                  ",,"California                                                                      ","Castaños                                          ","Coahuila                      ",,"(01866) 697.2782    ","(01866) 697.2795    ","                    ","                    ","Soriana Express"
1,450,"San Felipe                                                                      ","Belisario Domínguez                                                             ",429,"Revolución                                                                      ","San Felipe                                        ","Guanajuato                    ",37600,"(01428) 685.2945    ","(01428) 685.1973    ","(01428) 685.1297    ","                    ","Soriana Express"
1,451,"Jalpa                                                                           ","Prolongación 27 de Febrero                                                      ","S/N","Encarnación                                                                     ","Jalpa de Mendez                                   ","Tabasco                       ",,"(01914) 336.2156    ","(01914) 337.2325    ","                    ","                    ","Soriana Express"
1,452,"Muzquiz                                                                         ","Calle José Ma.  Morelos y Santa Rosa                                            ",,"Centro                                                                          ","Muzquiz                                           ","Coahuila                      ",26340,"(01864) 616.3919    ","                    ","                    ","                    ","Soriana Express"
1,453,"Iturbide                                                                        ","Carr. Entronque y Carr. Constitución                                            ",13,"Zona Centro                                                                     ","San José Iturbide                                 ","Guanajuato                    ",,"(01419) 198.9934    ","                    ","                    ","                    ","Soriana Express"
1,454,"Huimanguillo                                                                    ","Ignacio Zaragoza y Carr. Federal                                                ",187,"Centro                                                                          ","Huimanguillo                                      ","Tabasco                       ",86400,"(01917) 375.2855    ","                    ","                    ","                    ","Soriana Express"
1,455,"Allende                                                                         ","Juárez Nte.                                                                     ",602,"Centro                                                                          ","Allende                                           ","Coahuila                      ",,"(01862) 621.3806    ","(01862) 621.3783    ","                    ","                    ","Soriana Express"
1,456,"Tequisquiapan                                                                   ","Carr. San Juan del Río-Tequisquiapan y Carr. Paseo del Jardín                   ",83,"Centro                                                                          ","Tequisquiapan                                     ","Queretaro                     ",,"(01414) 273.1610    ","(01414) 273.1991    ","                    ","                    ","Soriana Express"
1,457,"Oxkutzcab                                                                       ","Calle 495 Entre 40 y 42                                                         ",69,"Centro                                                                          ","Oxkutzcab                                         ","Yucatán                       ",97880,"(01997) 975.2059    ","(01997) 975.1322    ","(01997) 975.2432    ","(01997) 975.2428    ","Soriana Express"
1,458,"Ixtlán del Río                                                                  ","Mercado                                                                         ",129,"Everardo Peña Navarro                                                           ","Ixtlán del Río                                    ","Nayarit                       ",,"(01324) 243.7521    ","(01324) 243.7522    ","(01324) 243.7523    ","                    ","Soriana Express"
1,459,"El Rosario                                                                      ","Calle Mineros Esq. Carretera Agua Verde                                         ",42,"Alfonso G. Calderón                                                             ","El Rosario                                        ","Sinaloa                       ",,"(01694) 952.2894    ","(01694) 952.6135    ","(01694) 952.6133    ","                    ","Soriana Express"
1,460,"Tizimin                                                                         ",51,366,"Centro                                                                          ","Tizimin                                           ","Yucatán                       ",97700,"(01986) 8637128     ","                    ","                    ","                    ","Soriana Express"
1,461,"Sayula                                                                          ","Ave. Manuel Ávila Camacho                                                       ",211,"San Sebastián                                                                   ","Sayula                                            ","Jalisco                       ",49300,"(01342) 421.1991    ","(01342) 421.2012    ","(01342) 421.1184    ","                    ","Soriana Express"
1,462,"Las Choapas                                                                     ","Boulevard Antonio M. Quirasco, lote 4                                           ",,"Campo Nuevo                                                                     ","Las Choapas                                       ","Veracruz                      ",96980,"(01923) 2375454     ","                    ","                    ","                    ","Soriana Express"
1,463,"Cintalapa                                                                       ","Boulevard Rodolfo Figueroa                                                      ",875,"Barrio Guadalupe                                                                ","Cintalapa                                         ","Chiapas                       ",30400,"(01968) 6846539     ","                    ","                    ","                    ","Soriana Express"
1,464,"Celaya Centro                                                                   ","Boulevard Adolfo López Mateos                                                   ",1023,"Centro                                                                          ","Celaya                                            ","Guanajuato                    ",30400,"(01461) 615.5236    ","(01461) 615.5031    ","                    ","                    ","Supermercado Soriana"
1,465,"San Javier                                                                      ","Carr. Panorámica tramo carrizo San Javier                                       ","s/n","San Javier                                                                      ","Guanajuato                                        ","Guanajuato                    ",36000,"(01473) 109.2236    ","(01473) 109.2237    ","(01473) 109.2238    ","                    ","Supermercado Soriana"
1,466,"San Mateo Atenco                                                                ","Ave. Bénito Juárez                                                              ",1030,"Barrio San Lucas                                                                ","San Mateo Atencio                                 ","Edo. de México                ",50200,"(01728) 284.7780    ","                    ","                    ","                    ","Mercado Soriana"
1,467,"Tuxpan                                                                          ","Cuauhtémoc                                                                      ",232,"Tropicana                                                                       ","Tuxpan                                            ","Veracruz                      ",92870,"(01783) 102.3100    ","                    ","                    ","                    ","Mercado Soriana"
1,468,"Mirasierra                                                                      ","Boulevard Fundadores                                                            ",7540,"San José Los Cerritos                                                           ","Saltillo                                          ","Coahuila                      ",25019,"(01844) 411.0060    ","                    ","                    ","                    ","Mercado Soriana"
1,469,"Santa Fe                                                                        ","El Rosario                                                                      ",10931,"San Antonio de los Buenos                                                       ","Tijuana                                           ","Baja California               ",22563,"(0166) 4975.1488    ","(0166) 4975.1513    ","                    ","                    ","Supermercado Soriana"
1,470,"Acueducto                                                                       ","Blvd. Guadalajara                                                               ",15510,"Mesa                                                                            ","Tijuana                                           ","Baja California               ",22611,"(0166) 4686.7605    ","                    ","                    ","                    ","Supermercado Soriana"
1,471,"Guaycura                                                                        ","Blvd. Cucupah                                                                   ",19713,"Ampliación Loma Bonita                                                          ","Tiuana                                            ","Baja California               ",22216,"(0166) 4978.5725    ","(0166) 4972.7777    ","                    ","                    ","Supermercado Soriana"
1,472,"Quiroga                                                                         ","Dr. Antonio Quiroga                                                             ",213,"Nueva Palmira                                                                   ","Hermosillo                                        ","Sonora                        ",83170,"(01662) 236.0730    ","                    ","                    ","                    ","Soriana"
1,473,"Adolfo B. Horn                                                                  ","Adolfo B. Horn                                                                  ",3530,"López Cotilla                                                                   ","Tlaquepaque                                       ","Jalisco                       ",45615,"(0133) 3668.9240    ","                    ","                    ","                    ","Mercado Soriana"
1,474,"La Conchita                                                                     ","Blvd. Arturo Montiel Rojas                                                      ",3,"Barrio La Conchita (entre José María Morelos y Constitución)                    ","Chalco                                            ","Edo. de México                ",56600,"(0155) 5972.9160    ","                    ","                    ","                    ","Mercado Soriana"
1,475,"Tepalcapa                                                                       ","Av. Hidalgo                                                                     ",140,"Granjas Lomas de Guadalupe                                                      ","Cuautitlán Izcalli                                ","Edo. de México                ",54767,"(0155) 5861.9660    ","(0155) 5861.6390    ","                    ","                    ","Mercado Soriana"
1,476,"Cadereyta                                                                       ","Blvd. Revolución                                                                ",1103,"Centro                                                                          ","Cadereyta                                         ","Nuevo León                    ",67480,"(0181) 8329.9000    ","Ext. 5476           ","                    ","                    ","Soriana"
1,477,"Villa Hermosa                                                                   ","Circuito Interior Carlos Pellicer Camara                                        ",1020,"Jose María Pino Suarez                                                          ","Villahermosa                                      ","Tabasco                       ",86029,"999 331-3001        ","                    ","                    ","                    ","Soriana"
1,478,"La Pilita                                                                       ","Hacienda La Quemada                                                             ","500 N","Barrio San Mateo                                                                ","Metepec                                           ","Edo. de México                ",52140,"(01722) 2350.309    ","(01722) 2350.308    ","(01722) 2350.307    ","                    ","Supermercado Soriana"
1,479,"Atlixco                                                                         ","Blvd. Niños Héroes                                                              ",803,"Revolución                                                                      ","Puebla                                            ","Puebla                        ",74270,"(01244) 446.9100    ","                    ","                    ","                    ","Mercado Soriana"
1,480,"La Huasteca                                                                     ","Av. Miguel Hidalgo y Costilla                                                   ",709,"Lázaro Cárdenas                                                                 ","Santa Catarina                                    ","Nuevo León                    ",66350,"(0181) 8329.9000    ","Ext. 5480           ","                    ","                    ","Soriana Express"
1,481,"Campo Militar                                                                   ","Carretera a Salinas Victoria                                                    ","KM 1.5","7ma Zona Campo Militar                                                          ","Apodaca                                           ","Nuevo León                    ",66610,"(0181) 8329.9000    ","                    ","                    ","                    ","Soriana Express"
