id_cliente,"Num. Tienda",Nombre,Calle,Num.,Colonia,Ciudad,Estado,CP,Teléfono,Teléfono,Teléfono,Fax,Formato
1,342,Valle,"Río Missisipi Ote.",130,"Del Valle","San Pedro Garza García","Nuevo León",66220,018183299000,Ext5342,,,SupermercadoSoriana
1,343,"Garza Sada","Eugenio Garza Zada",699,"La Florida",Monterrey,"Nuevo León",64000,018183584606,018183584608,018183584610,N/A,Soriana
1,344,Mitras,"Av. Ruiz Cortines",2401,"Fracc. Bernardo Reyes",Monterrey,"Nuevo León",64190,018183716526,018183705407,,N/A,Soriana
1,345,"Vista Hermosa","Enrique C. Livas",801pte,"Vista Hermosa",Monterrey,"Nuevo León",64620,018183299000,Ext5345119,Ext5345127,Ext5345111,SupermercadoSoriana
1,346,Marne,"Humberto Lobo Sur",855,"Del Valle","San Pedro Garza García","Nuevo León",66230,018183299000,Ext5346,,,SupermercadoSoriana
1,347,"Plaza Tutuli","Guerrero S/N entre Quintana Roo y California",,Cumuripa,Obregón,Sonora,85140,016444155195,016444132384,,,Soriana
1,348,"Benito Juárez","AV. Lázaro Cárdenas y Juárez Pte.",S/N,"Riveras del Río",Monterrey,"Nuevo León",67160,018183299000,Ext5348,,,Soriana
1,349,"Montes Berneses","Montes Berneses",1101,"Fraccionamiento Valle de las Flores","San Nicolas de los Garza","Nuevo León",,018183299000,Ext5349,,,Soriana
1,350,"Seguro Social","Blvd. Hidalgo y Praxedis Balboa",,Hidalgo,Reynosa,Tamaulipas,88670,018999230135,018999230818,018999550924,,Soriana
1,351,Canales,"Calle Primera Cruz y Calle Canales",S/N,Lucero,Matamoros,Tamaulipas,87730,018688161610,018688161080,,8133559,Soriana
1,352,Carrera,"Av. Carretera Oriente",,Obrera,"Cd. Victoria",Tamaulipas,87090,018343168002,018343168082,018343168022,,Soriana
1,353,Durango,"Aquiles Serdan Ote.",1100,"Nueva Vizcaya Plaza Centauro",Durango,Durango,34080,016188175297,016188175298,016188184632,,Soriana
1,354,Maldonado,"Donato Guerra",3830,Juárez,"Nuevo Laredo",Tamaulipas,88000,018677153018,018677153117,018677153177,,SupermercadoSoriana
1,355,Centla,"Carretera Federal Frontera-Villahermosa",,Frontera,Centla,Tabasco,86751,019133326218,019133226219,,,SorianaExpress
1,356,"Los Ángeles","Av. Felix Galván Ote.",400,"Fidel Velázquez","San Nicolás de los Garza","Nuevo León",67164,018183299000,Ext5356,,,Soriana
1,357,"Plaza Fiesta","Av. Pedro Cárdenas",S/N,"Fracc. Victoria",Matamoros,Tamaulipas,87400,018688176320,018688176379,018688176404,,SupermercadoSoriana
1,358,"La Pastora","Eloy Cavazos",2000,"Contry Sol",Guadalupe,"Nuevo León",67140,018183299000,Ext5658,,,Soriana
1,359,"Los Girasoles","Av. Parque Industrial",3300,"2° Sector",Escobedo,"Nuevo León",66050,018183299000,Ext5359,,,MercadoSoriana
1,360,Aztlán,"Av. Solidaridad",200,"Nueva Galicia",Monterrey,"Nuevo León",66450,018183113248,018183113120,018183113121,,MercadoSoriana
1,361,Satélite,"Blvd. Adolfo López Mateos Ote.",15,Centro,"Cd. Victoria",Tamaulipas,,018343141142,,,,Soriana
1,362,"Lauro Villar Palmas","Av. Lauro Villar km.2",,"Lauro Villar",Matamoros,Tamaulipas,87400,018688121768,018688121796,018688161080,,Soriana
1,363,"Central Camionera","Calle Paris",s/n,Beati,Reynosa,Tamaulipas,88500,018999226190,018999223254,018999223154,,SupermercadoSoriana
1,364,"Bella Vista","Av. Antonio Cárdenas",s/n,"Burócratas del Estado",Saltillo,Coahuila,25048,018444179432,018444162756,018444162756,,Soriana
1,365,"San Miguel","Av. Acapulco",121,"Hacienda de San Miguel",Guadalupe,"Nuevo León",67117,018183299000,Ext5365,,,Soriana
1,366,Descubridores,"Paseo de los Descubridores",s/n,Cumbres,Monterrey,"Nuevo León",64610,018183299000,Ext5366,,,SupermercadoSoriana
1,367,"Eva Sámano","Av. Eva Sámano",7201,"La Fe","Nuevo Laredo",Tamaulipas,88000,018677107838,018677108172,018677108486,,Soriana
1,368,"Simón Bolívar","Av. Simón Bolívar Norte",1750,"Mitras Centro",Monterrey,"Nuevo León",64460,018183464199,,,,SupermercadoSoriana
1,369,Insurgentes,"Av. Insurgentes Poniente",1600,"San Jerónimo",Monterrey,"Nuevo León",64630,018183299000,,,,SupermercadoSoriana
1,370,"San Fernando","Carretera Reynosa a San Fernando km 116",,"Carlos Cantu",Reynosa,Tamaulipas,88797,018999550405,018999550408,018999550409,,Soriana
1,371,"Acapulco Sol","Av. Costera Miguel Alemán",2803,"Fraccionamiento Costa Azul",Acapulco,Guerrero,39850,017444813849,017444813845,017444813846,,SupermercadoSoriana
1,372,Cibeles,"Boulevar Villas de Irapuato",1493,"Ejido de Irapuato",Irapuato,Guanajuato,36690,014626233237,014626231529,014626233238,,SupermercadoSoriana
1,373,"La Ocho","Av. Constitución",1125,"Zona Centro",Tijuana,"Baja California",2200,016646851172,016646851189,,,SupermercadoSoriana
1,374,"Francisco Villa","Toribio Ortega",299,"Fracc. Villa",Tijuana,"Baja California",22150,016646377076,016649753455,,,SupermercadoSoriana
1,375,Florido,"Blvd. Insurgentes",9802,"Fracc. El Florido",Tijuana,"Baja California",22500,016646258040,016646258905,016646258927,,SupermercadoSoriana
1,376,Rubí,"Blvd. Fundadores",5393,"Valle El Rubí",Tijuana,"Baja California",22190,016646846445,016646846446,016646846589,,SupermercadoSoriana
1,377,Libertad,"Rampa Ruiz Cortinez",S/N,Libertad,Tijuana,"Baja California",22300,016646831609,016646831843,,,SupermercadoSoriana
1,378,"Mesa Limón","Blvd. Díaz Ordaz esq. López Lucio",135110,"La Mesa",Tijuana,"Baja California",22450,016646811821,016646811805,016646216943,,SupermercadoSoriana
1,379,Brisas,"Blvd. Díaz Ordaz -27",1200,"Las Brisas",Tijuana,"Baja California",22610,016646860278,,,,SupermercadoSoriana
1,380,Capistrano,"Blvd. Insurgentes",2120,Capistrano,Tijuana,"Baja California",22587,016646251054,016646251055,016646250849,,SupermercadoSoriana
1,381,"Pinos Tij.","Carretera Tecate KM. 14.5",,"Los Pinos",Tijuana,"Baja California",22680,016646895513,016646895514,016646895936,,SupermercadoSoriana
1,382,Industrial,"Blvd. Industrial local 20 esq. blvd. Manuel J. Cloutier",,"De la Mesa de Otay",Tijuana,"Baja California",22500,016646074219,016646074220,016646074221,,SupermercadoSoriana
1,383,Indeco,"Calz. Tecate esq. Universidad",s/n,"Mesa de Otay",Tijuana,"Baja California",22390,016646249928,016649736247,,,SupermercadoSoriana
1,384,Bahía,"Av. Cortez y Reforma",S/N,"Fracc. Bahía",Ensenada,"Baja California",22830,016461205076,016461205077,016461205079,,SupermercadoSoriana
1,385,Gastelum,"C. Gastelum y Sexta ent. 6 y 7",S/N,"Zona Centro",Ensenada,"Baja California",22880,016461783633,016461782055,016461759587,,SupermercadoSoriana
1,386,"La Primera","Av. Gastelum",172,"Zona Centro",Ensenada,"Baja California",22800,016461782644,016461759586,,,SupermercadoSoriana
1,387,Pipila,"Av. Pipila",S/N,"Vivienda Popular",Ensenada,"Baja California",22880,016461772527,016461762272,016461773991,,SupermercadoSoriana
1,388,Valle,"Esq. Transpeninsular",S/N,"Valle Dorado",Ensenada,"Baja California",22890,016461766193,016461766192,016461208581,,SupermercadoSoriana
1,389,Soler,"Ignacio Altamirano",4567,"Fracc. Soler",Tijuana,"Baja California",22105,016646304986,016646305041,016646305054,,SupermercadoSoriana
1,390,Revolución,"Av. Revolución entre Calle 2da. y 3ra.",,"Zona Centro",Tijuana,"Baja California",22000,016646880155,016646880143,016646384758,,SupermercadoSoriana
1,391,"Gato Bronco","Boulevard Gato Bronco",18651,"Fracc. El Lago de la Presa",Tijuana,"Baja California",22450,016646601453,016646601130,016646250335,,SupermercadoSoriana
1,392,Cucapah,"Blvd. Cucapah",,"Fracc. Jardín Dorado esq. con Blvd. Florido",Tijuana,"Baja California",22000,016641035055,016641035057,016649016107,,SupermercadoSoriana
1,393,Parroquia,"Ruta Hidalgo",9411,"Mariano Matamoros Sur",Tijuana,"Baja California",22500,016647012113,016647012108,016647012109,,SupermercadoSoriana
1,394,Encinos,"Av. Nuevo León Poniente esq. con Dr. Arturo Guerra",79,"Los Encinos",Tecate,"Baja California",21506,016656548356,016656548357,016656548358,,SupermercadoSoriana
1,395,Ferias,"Ave. de las Ferias",,"Fracc. La Herradura (a espaldas de Hipódromo Agua Caliente)","La Mesa","Baja California",22470,016646813109,016646813958,016646814862,,SupermercadoSoriana
1,396,"Agua Caliente","Boulevar Agua Caliente",10506,"Aviación Zona Centro",Tijuana,"Baja California",22420,016646249930,016646821755,016646249928,,SupermercadoSoriana
1,397,"Parque Delta","Av. Obrero Mundial",320,"Narvarte delg. Benito Juárez",Mexico,"Distrito Federal",3020,015554403587,015554401185,,,Soriana
1,398,"Acapulco Centro","Cuauhtémoc y J.R. Cabrillo",S/N,"Fraccionamiento Hornos",Acapulco,Guerrero,39300,017444860251,017444860843,017444860191,,MercadoSoriana
1,399,"Acapulco Renacimiento","Carretera México-Acapulco Km. 4.5",S/N,Renacimiento,Acapulco,Guerrero,39715,017444412232,017444418507,017444419093,,MercadoSoriana
1,400,Tultepec,"Av. Hacienda Flor de Canela",S/N,"Fracc. Hacienda Real de Tultepec esq. calle hacienda",Tultepec,"Edo. de México",,015526223251,015526223252,015526223255,,MercadoSoriana
1,401,"Plaza 2000","Av. López Portillo  y Tulum","Mza 24","Super Manzana 63 Lote 10",Cancún,"Quintana Roo",77500,019988873602,,,,MercadoSoriana
1,402,"Abastos Tultitlán","Av. Mexiquense",S/N,"Casco Providencia Exhacienda Portales",Tultitlán,"Edo. de México",,015558676814,015558676815,015558676816,,MercadoSoriana
1,403,"Los Arcos","Vía López Portillo KM. 26.5",,"Parque Residencial Coacalco",Coacalco,"Edo. de México",55700,015558651827,015558652017,015558652019,,SorianaExpress
1,404,"Pedro Moreno",Zaragoza,1107,Centro,Coatzacoalco,Veracruz,96400,019212145713,019212145719,019212148422,,MercadoSoriana
1,405,"Romero Rubio","Ave. 16 de Septiembre",106,"Cuautitlán Centro","Cuautitlán de Romero Rubio","Edo. de México",,015558726735,015558725044,015558721256,,SupermercadoSoriana
1,406,Cuautitlán,"Av. Jiménez Cantú",S/N,"Corredor Urbano Comercial","Cuautitlán Izcalli","Edo. de México",54720,015558715255,015558715296,015558715847,,Soriana
1,407,Cuernavaca,"Apolo XI No. 2 Base Tranquilidad",2,"Del Empleado",Cuernavaca,Morelos,62250,017773135533,017771021348,017771021376,,SupermercadoSoriana
1,408,"Vicente Guerrero","Justo Sierra",S/N,"Col. Centro",Minatitlan,Veracruz,96700,019222230017,019222230089,019222235296,,MercadoSoriana
1,409,Naucalpan,"Av. Morelos",8,"San Bartolo",Naucalpan,"Edo. de México",53000,015553580817,015553581949,015553588008,,SupermercadoSoriana
1,410,"Ruiz Cortinez","Blvd. Adolfo Ruiz Cortinez",S/N,"Fraccionamiento Palmas","Poza Rica",Veracruz,93340,017828244346,017828220021,017828229835,,Soriana
1,411,Viaducto,"Av. Revolucion",169,Tacubaya,Mexico,"Distrito Federal",11870,015555155593,015555157282,015555165421,,SupermercadoSoriana
1,412,"Boulevard Tuxtla","Blvd. Belisario Domíguez",305,Xamaipak,"Tuxtla Gutiérrez",Chiapas,29000,019616025319,019616025321,019616025322,,SupermercadoSoriana
1,413,"Hernán Cortez","Av. Bravo Esq. Hernán Cortez",S/N,Centro,Veracruz,Veracruz,91700,012299312494,012299312619,012299317385,,MercadoSoriana
1,414,"Plaza Real","Av. Corregidora Plaza Real",S/N,"Asa Poniente","Cd. del Carmen",Campeche,24199,019382860344,,,,SupermercadoSoriana
1,415,"Santa Bárbara","Av. Cuauhtémoc Esq. Calle Acozac",2000,"Santa Bárbara",Ixtapaluca,"Edo. de México",562538,015559720186,015559720331,015559720353,,MercadoSoriana
1,416,Nava,"Venustiano Carranza con Muzquiz",585,Centro,Nava,Coahuila,26170,018626245605,018626245603,,,SorianaExpress
1,417,"Villa Verde","Calle 18 Oriente Fracc. Villa Verde",5605,"Carretera Lib. a Tehuacán",Puebla,Puebla,72300,012222361529,012222360195,,,SorianaExpress
1,418,Consulado,"Av. Río Consulado",2355,"Simón Bolivar",México,"Distrito Federal",14510,015557608355,015557608190,015557608336,,Soriana
1,419,"Plaza Cantil","Ave. Aztecas",270,"Los Reyes Coyoacán",México,"Distrito Federal",4330,015556107181,015556107182,015556107183,,Soriana
1,420,Prados,"Magnolias Nte.",S/N,"San Pablo de las Salinas",Tultitlán,"Edo. de México",,015558745733,015558745858,015558749595,,MercadoSoriana
1,421,"Abastos Atizapan","Carr. a Atizapan",3,"Mexico Nuevo",Atizapan,"Edo. de México",54500,015558221712,015558254577,015558254579,,Soriana
1,422,"Villa Nicolás Romero","Lago de Patzcuaro",4,Hidalgo,"Villa Nicolás Romero","Edo. de México",11520,015558230070,015558230744,015558230802,,MercadoSoriana
1,423,"La Viga Recreo","Calzada La Viga",672,"Barrio Zapotla Delgación Iztacalco",México,"Distrito Federal",8610,015556968112,015556968113,015556968114,,MercadoSoriana
1,424,Chalco,"Alfredo del Mazo",151,"Alfredo Baranda","Valle de Chalco","Edo. de México",56610,015559718064,015559718065,015559718066,,MercadoSoriana
1,425,"Santa Lucía","Av. Tamaulipas esq. Privada de Cantera",1236,"Estado de Hidalgo",México,"Distrito Federal",1500,015556372583,015554232183,015554232583,,MercadoSoriana
1,426,Peñon,Acalote,S/N,Xochitenco,Chimalhuacan,"Edo. de México",56360,015558521023,015558521231,015558531683,,MercadoSoriana
1,427,Gobernadora,"Av. Adolfo Lopez Mateos",1-A,"Las Industrias Tultepec",Ecatepec,"Edo. de México",55107,015557742646,,,,MercadoSoriana
1,428,Transístmica,"Av. Juan Osorio López",S/N,"Héroes de Nacozari",Coatzacoalcos,Veracruz,96599,019212173506,019212173507,019212173508,,MercadoSoriana
1,429,Pachuca,"Blvd. Luis Donaldo Colosio","Km 7.7","Fraccionamiento Colinas de Plata",Pachuca,Hidalgo,42080,017717912529,017717912014,,,MercadoSoriana
1,430,Salvatierra,"Blvd.  Juan Jesús Posadas Ocampo y Prol. Juárez",300,Centro,Salvatierra,Guanajuato,38900,014666632497,014666632662,,,SorianaExpress
1,431,"Mérida Centro","Calle 56",514,Centro,Mérida,Yucatán,97000,019999236344,019999275635,,,SupermercadoSoriana
1,432,"Buena Vista","Calle 60 Norte",30,Buenvista,Mérida,Yucatán,97200,019999275635,019999263860,,,SupermercadoSoriana
1,433,"Plaza Oriente","Calle 65",197-A,Sarmiento,Mérida,Yucatán,97167,019999830379,019999830273,,,SupermercadoSoriana
1,434,"Fiesta Mérida","Calle 6 Depto. B",400,"Díaz Ordaz",Mérida,Yucatán,97130,019999432254,019999432208,,,SupermercadoSoriana
1,435,"Plaza Dorada","Calle 50 Depto. B",143,"Fracc. Hidalgo",Mérida,Yucatán,97220,019999871348,019999871391,,,SupermercadoSoriana
1,436,Campeche,"Ave. Agustín Melgar Depto.",68,"Bosques de Campeche",Campeche,Campeche,24030,019818112597,,,,SupermercadoSoriana
1,437,"Villa Palmira","Calle 95  N x 62",502,"Delio Moreno Cantón",Mérida,Yucatán,97268,019999283824,019999283753,,,SupermercadoSoriana
1,438,Valladolid,"Calle 39","229 B","Centro Comercial Bazar Oriente",Valladolid,Yucatán,97780,019858562325,019858562830,,,SorianaExpress
1,439,"Avenida 39","Calle 39 por 20 y 22 Centro",12,,"Ciudad del Carmen",Campeche,24100,019383826061,,,,SupermercadoSoriana
1,440,Granada,"Blvd. Adolfo López Mateos",S/N,"Fraccionamiento Santo Domingo",Comacalco,Tabasco,86340,019333341908,,,,SorianaExpress
1,441,Villahermosa,"Francisco I. Madero",S/N,Centro,Villahermosa,Tabasco,86000,019933121006,,,,SupermercadoSoriana
1,442,Cozumel,"Av. Pedro Joaquín Coldwell",S/N,"10 de Abril",Cozumel,"Quintana Roo",77600,019878722116,,,,SupermercadoSoriana
1,443,"Playa del Carmen","Av. Andres Quintana Roo",S/N,"Col Zazil-Ha","Playa del Carmen","Quintana Roo",,019848430620,,,,SupermercadoSoriana
1,444,"Avenida 128","Predio 810 de la calle 43",S/N,"Xoclan Santos",Mérida,Yucatán,97246,019991672546,019991672547,019991672548,019991672547,Soriana
1,445,"Pino Suárez","Valentín Gómez Farías",22,"San Juan del Río",Querétaro,Queretaro,76800,014272724815,014272724959,,,SorianaExpress
1,446,Irapuato,"Blvd. San Roque",S/N,"Fraccionamiento San Roque",Irapuato,Guanajuato,36580,014626263095,014626263573,014626277915,,SorianaExpress
1,447,Tláhuac,"Av. Tláhuac",390,"Valle de las Luces","Delegación Iztapalapa","Distrito Federal",9840,015556461150,015556468723,,,MercadoSoriana
1,448,Macultepec,"Agapito de Jesús y Carr. Federal Frontera",,"Villa Macultepec",Macultepec,Tabasco,,019931584793,,,,SorianaExpress
1,449,Castaños,"Blvd. Hidalgo y Calle Mazatlán",,California,Castaños,Coahuila,,018666972782,018666972795,,,SorianaExpress
1,450,"San Felipe","Belisario Domínguez",429,Revolución,"San Felipe",Guanajuato,37600,014286852945,014286851973,014286851297,,SorianaExpress
1,451,Jalpa,"Prolongación 27 de Febrero",S/N,Encarnación,"Jalpa de Mendez",Tabasco,,019143362156,019143372325,,,SorianaExpress
1,452,Muzquiz,"Calle José Ma.  Morelos y Santa Rosa",,Centro,Muzquiz,Coahuila,26340,018646163919,,,,SorianaExpress
1,453,Iturbide,"Carr. Entronque y Carr. Constitución",13,"Zona Centro","San José Iturbide",Guanajuato,,014191989934,,,,SorianaExpress
1,454,Huimanguillo,"Ignacio Zaragoza y Carr. Federal",187,Centro,Huimanguillo,Tabasco,86400,019173752855,,,,SorianaExpress
1,455,Allende,"Juárez Nte.",602,Centro,Allende,Coahuila,,018626213806,018626213783,,,SorianaExpress
1,456,Tequisquiapan,"Carr. San Juan del Río-Tequisquiapan y Carr. Paseo del Jardín",83,Centro,Tequisquiapan,Queretaro,,014142731610,014142731991,,,SorianaExpress
1,457,Oxkutzcab,"Calle 495 Entre 40 y 42",69,Centro,Oxkutzcab,Yucatán,97880,019979752059,019979751322,019979752432,019979752428,SorianaExpress
1,458,"Ixtlán del Río",Mercado,129,"Everardo Peña Navarro","Ixtlán del Río",Nayarit,,013242437521,013242437522,013242437523,,SorianaExpress
1,459,"El Rosario","Calle Mineros Esq. Carretera Agua Verde",42,"Alfonso G. Calderón","El Rosario",Sinaloa,,016949522894,016949526135,016949526133,,SorianaExpress
1,460,Tizimin,51,366,Centro,Tizimin,Yucatán,97700,019868637128,,,,SorianaExpress
1,461,Sayula,"Ave. Manuel Ávila Camacho",211,"San Sebastián",Sayula,Jalisco,49300,013424211991,013424212012,013424211184,,SorianaExpress
1,462,"Las Choapas","Boulevard Antonio M. Quirasco, lote 4",,"Campo Nuevo","Las Choapas",Veracruz,96980,019232375454,,,,SorianaExpress
1,463,Cintalapa,"Boulevard Rodolfo Figueroa",875,"Barrio Guadalupe",Cintalapa,Chiapas,30400,019686846539,,,,SorianaExpress
1,464,"Celaya Centro","Boulevard Adolfo López Mateos",1023,Centro,Celaya,Guanajuato,30400,014616155236,014616155031,,,SupermercadoSoriana
1,465,"San Javier","Carr. Panorámica tramo carrizo San Javier",s/n,"San Javier",Guanajuato,Guanajuato,36000,014731092236,014731092237,014731092238,,SupermercadoSoriana
1,466,"San Mateo Atenco","Ave. Bénito Juárez",1030,"Barrio San Lucas","San Mateo Atencio","Edo. de México",50200,017282847780,,,,MercadoSoriana
1,467,Tuxpan,Cuauhtémoc,232,Tropicana,Tuxpan,Veracruz,92870,017831023100,,,,MercadoSoriana
1,468,Mirasierra,"Boulevard Fundadores",7540,"San José Los Cerritos",Saltillo,Coahuila,25019,018444110060,,,,MercadoSoriana
1,469,"Santa Fe","El Rosario",10931,"San Antonio de los Buenos",Tijuana,"Baja California",22563,016649751488,016649751513,,,SupermercadoSoriana
1,470,Acueducto,"Blvd. Guadalajara",15510,Mesa,Tijuana,"Baja California",22611,016646867605,,,,SupermercadoSoriana
1,471,Guaycura,"Blvd. Cucupah",19713,"Ampliación Loma Bonita",Tiuana,"Baja California",22216,016649785725,016649727777,,,SupermercadoSoriana
1,472,Quiroga,"Dr. Antonio Quiroga",213,"Nueva Palmira",Hermosillo,Sonora,83170,016622360730,,,,Soriana
1,473,"Adolfo B. Horn","Adolfo B. Horn",3530,"López Cotilla",Tlaquepaque,Jalisco,45615,013336689240,,,,MercadoSoriana
1,474,"La Conchita","Blvd. Arturo Montiel Rojas",3,"Barrio La Conchita (entre José María Morelos y Constitución)",Chalco,"Edo. de México",56600,015559729160,,,,MercadoSoriana
1,475,Tepalcapa,"Av. Hidalgo",140,"Granjas Lomas de Guadalupe","Cuautitlán Izcalli","Edo. de México",54767,015558619660,015558616390,,,MercadoSoriana
1,476,Cadereyta,"Blvd. Revolución",1103,Centro,Cadereyta,"Nuevo León",67480,018183299000,Ext5476,,,Soriana
1,477,"Villa Hermosa","Circuito Interior Carlos Pellicer Camara",1020,"Jose María Pino Suarez",Villahermosa,Tabasco,86029,9993313001,,,,Soriana
1,478,"La Pilita","Hacienda La Quemada","500 N","Barrio San Mateo",Metepec,"Edo. de México",52140,017222350309,017222350308,017222350307,,SupermercadoSoriana
1,479,Atlixco,"Blvd. Niños Héroes",803,Revolución,Puebla,Puebla,74270,012444469100,,,,MercadoSoriana
1,480,"La Huasteca","Av. Miguel Hidalgo y Costilla",709,"Lázaro Cárdenas","Santa Catarina","Nuevo León",66350,018183299000,Ext5480,,,SorianaExpress
1,481,"Campo Militar","Carretera a Salinas Victoria","KM 1.5","7ma Zona Campo Militar",Apodaca,"Nuevo León",66610,018183299000,,,,SorianaExpress
1,482,"Serafín Peña","Av. Serafín Peña",2055,"Valles de la Silla",Guadalupe,"Nuevo León",67180,018183299000,Ext5482,,,Soriana
1,483,"Irapuato Centro","Av. Juan José Torres Landa",326,"San Cayetano",Irapuato,Guanajuato,36530,014626602572,,,,SorianaExpress
1,484,Juchitán,"Carreterera Panamericana Km 819.5",,"Primera Sección","Juchitán de Zaragoza",Oaxaca,7000,019717127500,,,,MercadoSoriana
1,485,Jeréz,"Del Hospicio entre Vicente Guerrero y E. Carranza",64,Centro,Jeréz,Zacatecas,99300,014949458290,,,,SorianaExpress
1,486,Ixtlahuaca,"Blvd. Gustavo Baz Prada",S/N,Centro,"Ixtlahuaca de Rayon","Edo. de México",,017122832433,017122832453,,,SorianaExpress
1,487,Reforma,"Av. Joaquín M. Gutiérrez, Lote 1, Manzana R",69,"Adolfo López Mateos, Zona 5A",Reforma,Chiapas,29500,019173281060,019173281054,,,SorianaExpress
1,488,Yautepec,"Av. Paseo Tlahuica Esq. Calle Paraiso",122,"Rancho Nuevo","Yautepec de Zaragoza",Morelos,62730,018183299000,,,,SorianaExpress
1,489,Tala,"Carretera Tala-San Juan de los Arcos",97,Centro,Tala,Jalisco,15300,013847381025,013847380477,013847380613,,SorianaExpress
1,490,Zapotiltic,Juarez,161,Centro,Zapotiltic,Jalisco,49600,013414143865,,,,SorianaExpress
1,491,Coatzintla,"Carretera Poza Rica -Coatzintla",100,"Del Valle",Coatzintla,Veracruz,93160,017828250638,017828250641,,,SorianaExpress
1,492,"Lerdo de Tejada","Blvd. Juan de Luz Enriquez",258,"El Chamizal","Lerdo de Tejada",Veracruz,95280,012845492126,012845492114,012845492115,,SorianaExpress
1,493,"Río Grande","Blvd. Maestros Ilustres",29,"Vicente Guerrero","Río Grande",Zacatecas,98400,014981010631,014989821827,014989825581,,SorianaExpress
1,494,Sombrerete,"Jardín Constitución",30,Centro,Sombrerete,Zacatecas,99100,014339352265,014339352533,,,SorianaExpress
1,495,"Santiago Ixcuintla","Ramón Corona Esq. Mariano Matamoros",111,Juárez,"Santiago Ixcuintla",Nayarit,63300,013232351963,013232354660,,,SorianaExpress
1,496,Naranjos,"Prolongación Morelos",1,Naranjos,"Naranjos Amatlán",Veracruz,92300,017688554557,017688554352,,,SorianaExpress
1,497,Tlajomulco,Vallarta,4,Centro,"Tlajomulco de Zúñiga",Jalisco,45640,013337985294,,,,SorianaExpress
1,498,"Delicias Poniente","Tercera Poniente",1501,"Sector Poniente",Delicias,Chihuahua,33000,016394799160,,,,MercadoSoriana
1,499,Camargo,"Ave. Benito Juárez",1200,Lagunita,Camargo,Chihuahua,33739,6484622762,,,,SorianaExpress
1,500,"Las Flores","Via Jose Lopez Portillo",105,Zacuautitla,"Coacalco de Berriozabal","Edo. de México",55710,015558989160,,,,MercadoSoriana
1,501,"Ciénega de Flores","Carretera a Zuazua","KM 0.6",Centro,"Ciénega de Flores","Nuevo León",65550,018114420120,,,,MercadoSoriana
1,502,"Tijuana Villa Fontana","Blvd. Cucapah",,"Villa Fontana",Tijuana,"Baja California",22205,016649728455,,,,SupermercadoSoriana
1,503,"Tijuana Reforma","Blvd. Reforma",S/N,Reforma,Tijuana,"Baja California",22180,016646891188,016646898190,,,SupermercadoSoriana
1,504,"Apaseo El Grande","Ignacio Allende",465,Centro,"Apaseo el Grande",Guanajuato,38160,014131583381,014131585031,,,SorianaExpress
1,505,Montemorelos,"Av. Carlos Cantú",504,"Barrio de Zaragoza",Montemorelos,"Nuevo León",67530,018183299000,,,,SorianaExpress
1,506,"Villa de Santiago","Carretera Nacional Nte.",209,Centro,Santiago,"Nuevo León",67300,018112230650,,,,MercadoSoriana
1,507,"Torreón Los Ángeles","Blvd. Independencia Pte.",20,"Ampliación Los Ángeles",Torreón,Coahuila,27140,018717138546,018717932623,,,SupermercadoSoriana
1,508,Uman,,,,Uman,Yucatán,,,,,,SorianaExpress
1,509,Serdán,"Ave. Revolución Esq. Calle 2 Pte.",202,Centro,"Chalchicomula de Sesma",Puebla,75520,018183299000,,,,SorianaExpress
1,510,"San José Viejo","Carretera Transpeninsular Lote 16","KM. 39","San José Viejo","San José del Cabo","Baja California Sur",23437,016241442160,,,,Soriana
1,511,"Cerro Azul","Rafael Nieto Esq. los Cedros",110,"Lázaro Cárdenas","Cerro Azul",Veracruz,92511,017858524157,017858524082,,,SorianaExpress
1,512,Ameca,Morelos,110,"Ameca Centro",Ameca,Jalisco,46600,013757559457,013757586389,,,SorianaExpress
1,513,Balneario,"Ave. Concordia y Siglo XXI",,"Barrio de Santa Lucía",Campeche,Campeche,,019818171378,019818276843,,,SorianaExpress
1,514,"CTM Campeche","Ave. Fidel Velázquez (CTM) Entre Aries y Anastacio Bustamante",42,"Sector Justicia Social",Campeche,Campeche,24080,018183299000,,,,SorianaExpress
1,515,Chimalhuacan,"Ave. Nezahualcóyotl y Fco. I. Madero",200,"Santa María Nativitas",Chimalhuacan,"Edo. de México",,015558522899,,,,MercadoSoriana
1,516,"Celaya Tecnológico","Ave. México Japón y Ave. Tecnológico",,Industrial,Celaya,Guanajuato,,018183299000,,,,Soriana
1,517,"Plaza 500 Uruapan","Blvd. Industrial",2199,"La Cofradía",Uruapan,Michoacan,60125,018183299000,,,,Soriana
1,518,"Villa de García","Sor Juana Inés de la Cruz",1350,"Colonia Arboledas",García,"Nuevo León",66001,018181240440,,,,MercadoSoriana
1,519,"El Dorado","Mexico Pte.",390,Centro,Culiacán,Sinaloa,80450,016677242263,,,,SorianaExpress
1,520,Nacozari,"Monte Himalaya S/N Local 9",,"Lomas de Nacozari","Nacozari de Garcia",Sonora,84340,018183299000,,,,SorianaExpress
1,521,"Cola de Ballena","Libramiento Sur L-521",1515,"El Zacatal","La Paz","Baja California Sur",23088,018183299000,,,,Soriana
1,522,"Buena Vista","Eje 1 Norte Mosqueta Local A-02",259,"Buena Vista",Cuauhtemoc,"Distrito Federal",6350,015555470213,,,,Soriana
